Frame,HEAD_X,HEAD_Y,HEAD_Z,LSHO_X,LSHO_Y,LSHO_Z,RSHO_X,RSHO_Y,RSHO_Z,LELB_X,LELB_Y,LELB_Z,RELB_X,RELB_Y,RELB_Z,LHIP_X,LHIP_Y,LHIP_Z,RHIP_X,RHIP_Y,RHIP_Z,LKNE_X,LKNE_Y,LKNE_Z,RKNE_X,RKNE_Y,RKNE_Z,LANK_X,LANK_Y,LANK_Z,RANK_X,RANK_Y,RANK_Z
30,-4.973797743297107,2.506664671286091,1570.9280595698233,0.7874014980749087,221.0,1384.4876118159443,-0.7874014980749087,-221.0,1384.4876118159443,25.492683303300712,306.0,1064.112470174402,-25.492683303300712,-306.0,1064.112470174402,0.2624839127236521,153.0,891.0622874132245,-0.2624839127236521,-153.0,888.5556227419385,-214.30093235153117,143.0,544.0370139805648,162.97265863821048,-143.0,514.6327854661494,-537.6510674771757,133.0,295.2224442419191,319.909830993288,-133.0,154.72404637221024
31,-1.0048863635954044,0.5026019088667563,1578.9651051137193,0.1578963174573842,221.0,1392.0781548296238,-0.1578963174573842,-221.0,1392.0781548296238,5.116107434810655,306.0,1069.455361726372,-5.116107434810655,-306.0,1069.455361726372,0.05263224081908496,153.0,898.9903066363438,-0.05263224081908496,-153.0,898.487704727477,-214.4306312461136,143.0,551.9154880683654,146.0552770023715,-143.0,517.5461359054545,-547.1960072385612,133.0,315.84091395966345,288.55994391126717,-133.0,138.59263904923833
32,3.004511782415144,-1.5065361105586559,1587.0841363593906,-0.47327264462027757,221.0,1399.746128783869,0.47327264462027757,-221.0,1399.746128783869,-15.330720534070043,306.0,1076.0739956025807,15.330720534070043,-306.0,1076.0739956025807,-0.15776118394768715,153.0,907.0068834551547,0.15776118394768715,-153.0,908.5134195657134,-211.63159917657543,143.0,558.0902518013055,128.50046884612706,-143.0,521.2252201715925,-553.8940008589013,133.0,336.0081759945304,227.4114927621913,-133.0,125.39620487852972
33,6.8928584634903425,-3.500461179505522,1594.958038388568,-1.0994560476936461,221.0,1407.1825918114253,1.0994560476936461,-221.0,1407.1825918114253,-35.56740894932787,306.0,1083.7005885416274,35.56740894932787,-306.0,1083.7005885416274,-0.3665309524763491,153.0,914.7587009531005,0.3665309524763491,-153.0,918.259162132606,-205.6864331353074,143.0,562.1856762225736,110.73388024299321,-143.0,525.4703534700053,-557.668325522148,133.0,355.8540319413862,163.6388398362218,-133.0,120.91496140306123
34,10.503492599225915,-5.459038710346505,1602.2695725134324,-1.714073619758581,221.0,1414.0879295960196,1.714073619758581,-221.0,1414.0879295960196,-55.320879157693625,306.0,1092.0224985209036,55.320879157693625,-306.0,1092.0224985209036,-0.5715308182933075,153.0,921.9033389930851,0.5715308182933075,-153.0,927.3623777034315,-196.40727738058374,143.0,563.9754686499244,93.15030083499094,-143.0,530.0046404663224,-558.2797557498078,133.0,375.52836891391,91.91965270932094,-133.0,122.0064964690846
35,13.690942118573759,-7.3624910536935495,1608.7241577901118,-2.3107039070959177,221.0,1420.1839268017723,2.3107039070959177,-221.0,1420.1839268017723,-74.33454122502246,306.0,1100.6956952463158,74.33454122502246,-306.0,1100.6956952463158,-0.7706588154945613,153.0,928.1233742399443,0.7706588154945613,-153.0,935.4858652936377,-183.6504512120435,143.0,563.4057005072402,76.09143748954196,-143.0,534.4986082642713,-555.297634758603,133.0,403.42455143375315,23.35306849988897,-133.0,129.92146551358258
36,16.326785014343667,-9.191597212429746,1614.0617396540458,-2.8831685817494312,221.0,1425.2249763399323,2.8831685817494312,-221.0,1425.2249763399323,-92.37615247961206,306.0,1109.3600411398525,92.37615247961206,-306.0,1109.3600411398525,-0.9618813658143486,153.0,933.1394676760584,0.9618813658143486,-153.0,942.3310648884882,-167.33915579328712,143.0,560.6040967995664,59.82825747378498,-143.0,538.6000284744975,-548.148022852782,133.0,435.8129655607766,-28.429873254831527,-133.0,140.26034634341687
37,18.304823452418347,-10.92788693468538,1618.067267491147,-3.4256086860277044,221.0,1429.00797485275,3.4256086860277044,-221.0,1429.00797485275,-109.24377652180789,306.0,1117.6555315559094,109.24377652180789,-306.0,1117.6555315559094,-1.1432558704635225,153.0,936.7219093005986,1.1432558704635225,-153.0,947.6497962352839,-147.49212767826742,143.0,555.8728477019345,44.549500402725336,-143.0,541.9653154677724,-536.2577307807093,133.0,466.76124401615976,-55.9177524564059,-133.0,146.52842909658506
38,19.545362471363873,-12.553827225814015,1620.5793590045118,-3.9325507951996497,221.0,1431.3805057264833,3.9325507951996497,-221.0,1431.3805057264833,-124.76946158469111,306.0,1125.2385553572533,124.76946158469111,-306.0,1125.2385553572533,-1.3129513730549398,153.0,938.7001519476617,1.3129513730549398,-153.0,951.2539791734757,-124.25373489751813,143.0,549.6634393530903,30.35688784669691,-143.0,544.289054697035,-519.2675379287483,133.0,494.81842203422303,-62.0521285803902,-133.0,146.89180548287868
39,19.99842088407632,-14.052999395976995,1621.4968022902544,-4.398961814000504,221.0,1432.2469799407959,4.398961814000504,-221.0,1432.2469799407959,-138.8204896050585,306.0,1131.7972356260925,138.8204896050585,-306.0,1131.7972356260925,-1.4692669915032504,153.0,938.9699472911833,1.4692669915032504,-153.0,953.0229466871602,-97.9192155133344,143.0,542.5340666873508,17.266674449587796,-143.0,545.3288923797626,-497.2263951635586,133.0,518.0349217919419,-57.63478201151497,-133.0,144.26309750315448
40,19.645745014573773,-15.41026485551579,1620.782633654512,-4.8202919217470175,221.0,1431.5724873403724,4.8202919217470175,-221.0,1431.5724873403724,-151.29828196040043,306.0,1137.0649940253688,151.29828196040043,-306.0,1137.0649940253688,-1.610647939590743,153.0,937.497793855033,1.610647939590743,-153.0,952.9080587105489,-68.94817080004117,143.0,535.0929504261568,5.21661379575673,-143.0,544.9239940582095,-470.6382917738194,133.0,534.1495848262426,-54.5127571160546,-133.0,141.319729647538
41,18.50154413668916,-16.611917983916253,1618.4656268767956,-5.1925059725018565,221.0,1429.384203161418,5.1925059725018565,-221.0,1429.384203161418,-162.1352578971811,306.0,1140.8316384454567,162.1352578971811,-306.0,1140.8316384454567,-1.7356990824773797,153.0,934.3225153155925,1.7356990824773797,-153.0,950.9344332995088,-37.96050024772372,143.0,527.933829719477,-5.922835179673066,-143.0,543.0063184888776,-440.2595303035645,133.0,540.8832830229541,-59.43944035993351,-133.0,138.53138357945693
42,16.61191798391625,-17.645824528699066,1614.6391339174304,-5.512104371318177,221.0,1425.7702931442398,5.512104371318177,-221.0,1425.7702931442398,-171.29010677378693,306.0,1142.9514804776363,171.29010677378693,-306.0,1142.9514804776363,-1.8431960845373176,153.0,929.5539031994621,1.8431960845373176,-153.0,947.1997277281611,-5.711763168065317,143.0,521.5722440667012,-16.33423675523692,-143.0,539.6048541890602,-406.6514074153291,133.0,536.2882170939914,-72.96474949344035,-133.0,135.55413332965117
43,14.052999395976983,-18.501544136689162,1609.4573237768534,-5.7761350248506025,221.0,1420.876361344806,5.7761350248506025,-221.0,1420.876361344806,-178.74204324625865,306.0,1143.3482204275351,178.74204324625865,-306.0,1143.3482204275351,-1.9320943033806415,153.0,923.3684765726036,1.9320943033806415,-153.0,941.8700207092927,26.951003221715254,143.0,516.3921054189999,-26.236884576804407,-143.0,534.8435981900075,-369.64421126063223,133.0,519.1373393459997,-92.38534710961233,-133.0,132.24158514915632
44,10.92788693468538,-19.170435780347518,1603.128971042738,-5.982198358644648,221.0,1414.8995837625857,5.982198358644648,-221.0,1414.8995837625857,-184.4846619265939,306.0,1142.0165659159773,184.4846619265939,-306.0,1142.0165659159773,-2.001535653540216,153.0,916.0025277128683,2.001535653540216,-153.0,935.1729634932159,59.14765691550958,143.0,512.6109360204368,-35.869363009446566,-143.0,528.9343697647791,-327.9898209649349,133.0,489.3721296361467,-114.87052158092132,-133.0,128.65594548442323
45,7.362491053693559,-19.645745014573777,1595.9090443837295,-6.12844757617959,221.0,1408.0807641401889,6.12844757617959,-221.0,1408.0807641401889,-188.51999864429013,306.0,1139.020751836953,188.51999864429013,-306.0,1139.020751836953,-2.050853702358775,153.0,907.7427323635236,2.050853702358775,-153.0,927.3884773780974,90.0287694912311,143.0,510.26903135611536,-45.47171135081596,-143.0,522.1655685849655,-279.4960521322548,133.0,448.5703867937262,-138.77087577247852,-133.0,124.97636188591696
46,3.5004611795054874,-19.92267218286345,1588.0884338884987,-6.213586297683445,221.0,1400.6946320058044,6.213586297683445,-221.0,1400.6946320058044,-190.85334803063552,306.0,1134.490286997373,190.85334803063552,-306.0,1134.490286997373,-2.079577267260583,153.0,898.9147015624557,2.079577267260583,-153.0,918.837373745319,118.83471274234472,143.0,509.2433856159607,-55.267871801432314,-143.0,514.887785200766,-221.786947897959,133.0,400.2324123047951,-163.50314879310451,-133.0,121.50613233101666
47,-0.5026019088667465,-19.998420884076324,1579.982231134545,-6.23686547062343,221.0,1393.0387738492923,6.23686547062343,-221.0,1393.0387738492923,-191.4892928509083,306.0,1128.6133564055415,191.4892928509083,-306.0,1128.6133564055415,-2.0874327589585326,153.0,889.8699352630117,2.0874327589585326,-153.0,909.868356147088,144.94083884667472,143.0,509.2826425841045,-65.44909723053318,-143.0,507.49686471537814,-153.51521317482778,133.0,349.5520338577975,-189.02399021920127,-133.0,118.66110784258336
48,-4.485415218987619,-19.87222621040017,1571.91703418155,-6.198081016968866,221.0,1385.4216433936863,6.198081016968866,-221.0,1385.4216433936863,-190.42928049240206,306.0,1121.6283562746792,190.42928049240206,-306.0,1121.6283562746792,-2.0743454631552276,153.0,880.9717026520777,2.0743454631552276,-153.0,900.8439288624779,167.88273296739743,143.0,510.05582069047847,-76.15903404098628,-143.0,500.4147362061969,-75.49848892096028,133.0,302.4532759896066,-215.4358571378536,-133.0,116.92292853875284
49,-8.287511619865677,-19.545362471363873,1564.217788969772,-6.097573117869576,221.0,1378.150134027007,6.097573117869576,-221.0,1378.150134027007,-187.67094596464304,306.0,1113.8140370846916,187.67094596464304,-306.0,1113.8140370846916,-2.0404398802771473,153.0,872.5804176196203,2.0404398802771473,-153.0,892.1257800909842,187.3598932702275,143.0,511.2059389932543,-87.48125239739589,-143.0,494.0681628899794,8.864861666342279,133.0,264.08561762101783,-242.79651356067018,-133.0,116.7868757184794
50,-11.755705045849457,-19.021130325903073,1557.194697282155,-5.936227388196101,221.0,1371.517214099813,5.936227388196101,-221.0,1371.517214099813,-183.20923640209915,306.0,1105.4786900374966,183.20923640209915,-306.0,1105.4786900374966,-1.9860391568938147,153.0,865.0390984838873,1.9860391568938147,-153.0,884.0602288097903,203.220566719395,143.0,512.4001203423134,-99.43003635534745,-143.0,488.8656189936954,94.22332123994474,133.0,237.4058405702127,-271.0487654170012,-133.0,118.71563339966269
51,-14.750262347163472,-18.304823452418354,1551.130718746994,-5.715477521830213,221.0,1365.7901232610498,5.715477521830213,-221.0,1365.7901232610498,-177.039245564002,306.0,1096.9487492937917,177.039245564002,-306.0,1096.9487492937917,-1.9116635529871562,153.0,858.659497992673,1.9116635529871562,-153.0,876.9643214450913,215.43374640981958,143.0,513.3698040136903,-111.94522523569842,-143.0,485.17278392116657,174.66587504728886,133.0,222.52937885365182,-300.00256217219066,-133.0,123.09760108705603
52,-17.150533123873057,-17.403675093390508,1546.270170424157,-5.437308355846749,221.0,1361.1996054005929,5.437308355846749,-221.0,1361.1996054005929,-169.1605239134108,306.0,1088.5571133847857,169.1605239134108,-306.0,1088.5571133847857,-1.8180278057271273,153.0,853.7094629245903,1.8180278057271273,-153.0,871.1131380179809,224.05587592256865,143.0,513.9375105586827,-124.89176178179113,-143.0,483.28762412972867,245.18196992312164,133.0,217.1084066470987,-329.3406024021408,-133.0,130.2087780216748
53,-18.859810717857297,-16.326785014343674,1542.808883296339,-5.104257766984949,221.0,1357.9306120020979,5.104257766984949,-221.0,1357.9306120020979,-159.58249701504297,306.0,1080.6314302498452,159.58249701504297,-306.0,1080.6314302498452,-1.706037181942118,153.0,850.4020333776492,1.706037181942118,-153.0,866.7288183919928,229.19952216442798,143.0,514.029289739078,-138.06430351688988,-143.0,483.4166064016461,302.55725046860846,133.0,217.42891596797264,-358.6386860323548,-133.0,140.18062084954624
54,-19.80922851393303,-15.085027614722069,1540.8863122592857,-4.719415428652165,221.0,1356.114850467103,4.719415428652165,-221.0,1356.114850467103,-148.33051042267908,306.0,1073.482554489403,148.33051042267908,-306.0,1073.482554489403,-1.5767819658117919,153.0,848.8867220362896,1.5767819658117919,-153.0,863.9717496510117,231.0095392860434,143.0,513.6739490598875,-151.19677086814437,-143.0,485.654103281601,345.50648198724053,133.0,219.64107347106645,-387.3977213793226,-133.0,152.97841890172953
