Frame,HEAD_X,HEAD_Y,HEAD_Z,LSHO_X,LSHO_Y,LSHO_Z,RSHO_X,RSHO_Y,RSHO_Z,LELB_X,LELB_Y,LELB_Z,RELB_X,RELB_Y,RELB_Z,LHIP_X,LHIP_Y,LHIP_Z,RHIP_X,RHIP_Y,RHIP_Z,LKNE_X,LKNE_Y,LKNE_Z,RKNE_X,RKNE_Y,RKNE_Z,LANK_X,LANK_Y,LANK_Z,RANK_X,RANK_Y,RANK_Z
13,205.9013364214136,0.0,1729.9408018528482,170.57937254842824,200.0,1519.9605345685654,141.42062745157176,-200.0,1519.9605345685654,46.65470588678831,250.0,1229.9408018528482,265.3452941132117,-250.0,1229.9408018528482,156.0,150.0,989.9210691371309,156.0,-150.0,910.0789308628691,593.381176452847,130.0,572.8968627421411,-281.3811764528468,-130.0,500.0,593.381176452847,120.0,138.31749019371293,-281.3811764528468,-120.0,80.0
14,217.11436253643444,0.0,1729.4686175218606,183.41026485551578,200.0,1519.6457450145738,152.58973514448422,-200.0,1519.6457450145738,52.4230135836316,250.0,1229.4686175218606,283.5769864163684,-250.0,1229.4686175218606,168.0,150.0,989.2914900291476,168.0,-150.0,910.7085099708524,630.3079456654735,130.0,577.0513242775789,-294.3079456654736,-130.0,500.0,630.3079456654735,120.0,141.64105942206314,-294.3079456654736,-120.0,80.0
15,227.55282581475768,0.0,1728.5316954888547,196.18033988749895,200.0,1519.021130325903,163.81966011250105,-200.0,1519.021130325903,58.647450843757895,250.0,1228.5316954888547,301.3525491562421,-250.0,1228.5316954888547,180.0,150.0,988.0422606518061,180.0,-150.0,911.9577393481939,665.4101966249684,130.0,580.9016994374947,-305.4101966249684,-130.0,500.0,665.4101966249684,120.0,144.72135954999578,-305.4101966249684,-120.0,80.0
16,237.24135262330097,0.0,1727.1448115739806,208.8865585100403,200.0,1518.0965410493204,175.1134414899597,-200.0,1518.0965410493204,65.35081117469778,250.0,1227.1448115739806,318.64918882530225,-250.0,1227.1448115739806,192.0,150.0,986.1930820986407,192.0,-150.0,913.8069179013592,698.596755301209,130.0,584.4327925502015,-314.5967553012089,-130.0,500.0,698.596755301209,120.0,147.5462340401612,-314.5967553012089,-120.0,80.0
17,246.21639627510078,0.0,1725.3298377650603,221.5261336008773,200.0,1516.8865585100402,186.47386639912276,-200.0,1516.8865585100402,72.5539979934205,250.0,1225.3298377650603,335.4460020065796,-250.0,1225.3298377650603,204.00000000000003,150.0,983.7731170200806,204.00000000000003,-150.0,916.2268829799194,729.7840080263182,130.0,587.6306680043864,-321.78400802631813,-130.0,500.0,729.7840080263182,120.0,150.1045344035091,-321.78400802631813,-120.0,80.0
18,254.52566213878947,0.0,1723.1153972832738,234.0965410493204,200.0,1515.4102648555158,197.9034589506796,-200.0,1515.4102648555158,80.27594213009709,250.0,1223.1153972832738,351.72405786990294,-250.0,1223.1153972832738,216.0,150.0,980.8205297110316,216.0,-150.0,919.1794702889684,758.8962314796117,130.0,590.482705246602,-326.89623147961163,-130.0,500.0,758.8962314796117,120.0,152.38616419728157,-326.89623147961163,-120.0,80.0
19,262.22735529643444,0.0,1720.5364131778606,246.595529717765,200.0,1513.6909421185737,209.40447028223494,-200.0,1513.6909421185737,88.53352711676226,250.0,1220.5364131778606,367.46647288323766,-250.0,1220.5364131778606,227.99999999999997,150.0,977.3818842371476,227.99999999999997,-150.0,922.6181157628524,785.8658915329509,130.0,592.9776485888251,-329.86589153295085,-130.0,500.0,785.8658915329509,120.0,154.3821188710601,-329.86589153295085,-120.0,80.0
20,269.38926261462365,0.0,1717.6335575687742,259.0211303259031,200.0,1511.7557050458495,220.97886967409693,-200.0,1511.7557050458495,97.34152255572698,250.0,1217.6335575687742,382.658477444273,-250.0,1217.6335575687742,240.0,150.0,973.511410091699,240.0,-150.0,926.488589908301,810.6339097770921,130.0,595.1056516295154,-330.6339097770921,-130.0,500.0,810.6339097770921,120.0,156.0845213036123,-330.6339097770921,-120.0,80.0
21,276.0876837050858,0.0,1714.4526102230516,271.37166322257264,200.0,1509.6350734820344,232.6283367774274,-200.0,1509.6350734820344,106.71252583070535,250.0,1214.4526102230516,397.2874741692947,-250.0,1214.4526102230516,252.0,150.0,969.2701469640687,252.0,-150.0,930.7298530359313,833.1498966771786,130.0,596.8583161128631,-329.1498966771786,-130.0,500.0,833.1498966771786,120.0,157.4866528902905,-329.1498966771786,-120.0,80.0
22,282.4062276342339,0.0,1711.0437365805403,283.6457450145738,200.0,1507.3624910536935,244.35425498542622,-200.0,1507.3624910536935,116.6569123906967,250.0,1211.0437365805403,411.3430876093033,-250.0,1211.0437365805403,264.0,150.0,964.7249821073872,264.0,-150.0,935.2750178926129,853.3723504372132,130.0,598.2287250728689,-325.3723504372132,-130.0,500.0,853.3723504372132,120.0,158.5829800582951,-325.3723504372132,-120.0,80.0
23,288.4344943582427,0.0,1707.4606966149456,295.84229402628955,200.0,1504.9737977432972,256.15770597371045,-200.0,1504.9737977432972,127.18279480282834,250.0,1207.4606966149456,424.8172051971717,-250.0,1207.4606966149456,276.0,150.0,959.9475954865942,276.0,-150.0,940.0524045134058,871.2688207886868,130.0,599.2114701314478,-319.26882078868664,-130.0,500.0,871.2688207886868,120.0,159.36917610515823,-319.26882078868664,-120.0,80.0
24,294.2666616782152,0.0,1703.759997006929,307.96053456856544,200.0,1502.506664671286,268.03946543143456,-200.0,1502.506664671286,138.29599073575926,250.0,1203.759997006929,437.70400926424077,-250.0,1203.759997006929,288.0,150.0,955.0133293425722,288.0,-150.0,944.9866706574278,886.816037056963,130.0,599.8026728428272,-310.81603705696295,-130.0,500.0,886.816037056963,120.0,159.84213827426174,-310.81603705696295,-120.0,80.0
25,300.0,0.0,1700.0,320.0,200.0,1500.0,280.0,-200.0,1500.0,150.0,250.0,1200.0,450.0,-250.0,1200.0,300.0,150.0,950.0,300.0,-150.0,950.0,900.0,130.0,600.0,-300.0,-130.0,500.0,900.0,120.0,160.0,-300.0,-120.0,80.0
26,305.7333383217848,0.0,1696.240002993071,331.96053456856544,200.0,1497.493335328714,292.03946543143456,-200.0,1497.493335328714,162.29599073575926,250.0,1196.240002993071,461.70400926424077,-250.0,1196.240002993071,312.0,150.0,944.9866706574278,312.0,-150.0,955.0133293425722,910.816037056963,130.0,599.8026728428272,-286.81603705696295,-130.0,500.0,910.816037056963,120.0,159.84213827426174,-286.81603705696295,-120.0,80.0
27,311.5655056417572,0.0,1692.5393033850544,343.84229402628955,200.0,1495.0262022567028,304.15770597371045,-200.0,1495.0262022567028,175.1827948028283,250.0,1192.5393033850544,472.8172051971717,-250.0,1192.5393033850544,324.0,150.0,940.0524045134058,324.0,-150.0,959.9475954865942,919.2688207886866,130.0,599.2114701314478,-271.26882078868675,-130.0,500.0,919.2688207886866,120.0,159.3691761051582,-271.26882078868675,-120.0,80.0
28,317.5937723657661,0.0,1688.9562634194597,355.6457450145738,200.0,1492.6375089463065,316.3542549854262,-200.0,1492.6375089463065,188.6569123906967,250.0,1188.9562634194597,483.3430876093033,-250.0,1188.9562634194597,336.0,150.0,935.2750178926128,336.0,-150.0,964.7249821073872,925.3723504372132,130.0,598.2287250728689,-253.37235043721319,-130.0,500.0,925.3723504372132,120.0,158.5829800582951,-253.37235043721319,-120.0,80.0
29,323.91231629491426,0.0,1685.5473897769486,367.37166322257264,200.0,1490.3649265179656,328.62833677742736,-200.0,1490.3649265179656,202.71252583070535,250.0,1185.5473897769486,493.2874741692947,-250.0,1185.5473897769486,348.0,150.0,930.7298530359315,348.0,-150.0,969.2701469640685,929.1498966771787,130.0,596.8583161128631,-233.14989667717862,-130.0,500.0,929.1498966771787,120.0,157.4866528902905,-233.14989667717862,-120.0,80.0
30,330.61073738537635,0.0,1682.3664424312258,379.0211303259031,200.0,1488.2442949541505,340.9788696740969,-200.0,1488.2442949541505,217.34152255572695,250.0,1182.3664424312258,502.65847744427305,-250.0,1182.3664424312258,360.0,150.0,926.488589908301,360.0,-150.0,973.511410091699,930.6339097770922,130.0,595.1056516295154,-210.63390977709219,-130.0,500.0,930.6339097770922,120.0,156.0845213036123,-210.63390977709219,-120.0,80.0
31,337.77264470356556,0.0,1679.4635868221394,390.59552971776503,200.0,1486.3090578814263,353.40447028223497,-200.0,1486.3090578814263,232.53352711676226,250.0,1179.4635868221394,511.4664728832377,-250.0,1179.4635868221394,372.0,150.0,922.6181157628524,372.0,-150.0,977.3818842371476,929.8658915329509,130.0,592.9776485888251,-185.86589153295097,-130.0,500.0,929.8658915329509,120.0,154.3821188710601,-185.86589153295097,-120.0,80.0
32,345.47433786121053,0.0,1676.8846027167262,402.09654104932036,200.0,1484.5897351444842,365.9034589506796,-200.0,1484.5897351444842,248.27594213009706,250.0,1176.8846027167262,519.7240578699029,-250.0,1176.8846027167262,384.0,150.0,919.1794702889684,384.0,-150.0,980.8205297110316,926.8962314796116,130.0,590.482705246602,-158.89623147961174,-130.0,500.0,926.8962314796116,120.0,152.38616419728157,-158.89623147961174,-120.0,80.0
33,353.78360372489925,0.0,1674.6701622349397,413.52613360087724,200.0,1483.1134414899598,378.47386639912276,-200.0,1483.1134414899598,264.55399799342047,250.0,1174.6701622349397,527.4460020065795,-250.0,1174.6701622349397,396.0,150.0,916.2268829799194,396.0,-150.0,983.7731170200806,921.7840080263181,130.0,587.6306680043864,-129.78400802631802,-130.0,500.0,921.7840080263181,120.0,150.1045344035091,-129.78400802631802,-120.0,80.0
34,362.75864737669906,0.0,1672.8551884260194,424.88655851004035,200.0,1481.9034589506796,391.11344148995977,-200.0,1481.9034589506796,281.3508111746978,250.0,1172.8551884260194,534.6491888253023,-250.0,1172.8551884260194,408.00000000000006,150.0,913.8069179013592,408.00000000000006,-150.0,986.1930820986408,914.596755301209,130.0,584.4327925502015,-98.59675530120893,-130.0,500.0,914.596755301209,120.0,147.5462340401612,-98.59675530120893,-120.0,80.0
35,372.4471741852423,0.0,1671.4683045111453,436.180339887499,200.0,1480.978869674097,403.819660112501,-200.0,1480.978869674097,298.64745084375784,250.0,1171.4683045111453,541.3525491562422,-250.0,1171.4683045111453,420.0,150.0,911.9577393481939,420.0,-150.0,988.0422606518061,905.4101966249684,130.0,580.9016994374947,-65.41019662496853,-130.0,500.0,905.4101966249684,120.0,144.72135954999578,-65.41019662496853,-120.0,80.0
36,382.88563746356556,0.0,1670.5313824781394,447.4102648555158,200.0,1480.3542549854262,416.5897351444842,-200.0,1480.3542549854262,316.4230135836316,250.0,1170.5313824781394,547.5769864163684,-250.0,1170.5313824781394,432.0,150.0,910.7085099708524,432.0,-150.0,989.2914900291476,894.3079456654735,130.0,577.0513242775789,-30.307945665473767,-130.0,500.0,894.3079456654735,120.0,141.64105942206314,-30.307945665473767,-120.0,80.0
37,394.0986635785864,0.0,1670.0591981471518,458.57937254842824,200.0,1480.0394654314346,429.42062745157176,-200.0,1480.0394654314346,334.6547058867883,250.0,1170.0591981471518,553.3452941132117,-250.0,1170.0591981471518,444.0,150.0,910.0789308628691,444.0,-150.0,989.9210691371309,881.3811764528468,130.0,572.8968627421411,6.618823547153056,-130.0,500.0,881.3811764528468,120.0,138.3174901937129,6.618823547153056,-120.0,80.0
38,406.09866357858635,0.0,1670.0591981471518,469.69094211857373,200.0,1480.0394654314346,442.30905788142616,-200.0,1480.0394654314346,353.31793411069657,250.0,1170.0591981471518,558.6820658893033,-250.0,1170.0591981471518,455.99999999999994,150.0,910.0789308628691,455.99999999999994,-150.0,989.9210691371309,866.7282635572133,130.0,568.4547105928689,45.27173644278656,-130.0,500.0,866.7282635572133,120.0,134.7637684742951,45.27173644278656,-120.0,80.0
39,418.88563746356556,0.0,1670.5313824781394,480.7484797949738,200.0,1480.3542549854262,455.2515202050262,-200.0,1480.3542549854262,372.38640153769654,250.0,1170.5313824781394,563.6135984623035,-250.0,1170.5313824781394,468.0,150.0,910.7085099708524,468.0,-150.0,989.2914900291476,850.4543938492138,130.0,563.7423989748689,85.54560615078623,-130.0,500.0,850.4543938492138,120.0,130.9939191798952,85.54560615078623,-120.0,80.0
40,432.4471741852423,0.0,1671.4683045111453,491.7557050458495,200.0,1480.978869674097,468.2442949541505,-200.0,1480.978869674097,391.832212156129,250.0,1171.4683045111453,568.167787843871,-250.0,1171.4683045111453,480.0,150.0,911.9577393481939,480.0,-150.0,988.0422606518061,832.671151375484,130.0,558.7785252292473,127.32884862451601,-130.0,500.0,832.671151375484,120.0,127.02282018339787,127.32884862451601,-120.0,80.0
41,446.75864737669895,0.0,1672.8551884260194,502.71653589957987,200.0,1481.9034589506796,481.28346410042,-200.0,1481.9034589506796,411.6259807531504,250.0,1172.8551884260194,572.3740192468495,-250.0,1172.8551884260194,491.99999999999994,150.0,913.8069179013592,491.99999999999994,-150.0,986.1930820986408,813.496076987398,130.0,553.5826794978997,170.50392301260166,-130.0,500.0,813.496076987398,120.0,122.86614359831975,170.50392301260166,-120.0,80.0
42,461.7836037248992,0.0,1674.6701622349394,513.6350734820343,200.0,1483.1134414899598,494.36492651796567,-200.0,1483.1134414899598,431.73694888474256,250.0,1174.6701622349394,576.2630511152573,-250.0,1174.6701622349394,504.0,150.0,916.2268829799194,504.0,-150.0,983.7731170200807,793.0522044610293,130.0,548.1753674101716,214.94779553897035,-130.0,500.0,793.0522044610293,120.0,118.54029392813725,214.94779553897035,-120.0,80.0
43,477.47433786121053,0.0,1676.8846027167262,524.5155858313015,200.0,1484.5897351444842,507.48441416869855,-200.0,1484.5897351444842,452.13310626523906,250.0,1176.8846027167262,579.8668937347609,-250.0,1176.8846027167262,516.0,150.0,919.1794702889684,516.0,-150.0,980.8205297110316,771.4675749390437,130.0,542.5779291565073,260.5324250609562,-130.0,500.0,771.4675749390437,120.0,114.06234332520583,260.5324250609562,-120.0,80.0
44,493.77264470356556,0.0,1679.4635868221394,535.3624910536936,200.0,1486.3090578814263,520.6375089463064,-200.0,1486.3090578814263,472.7813170972983,250.0,1179.4635868221394,583.2186829027017,-250.0,1179.4635868221394,528.0,150.0,922.6181157628524,528.0,-150.0,977.3818842371476,748.8747316108069,130.0,536.8124552684678,307.12526838919325,-130.0,500.0,748.8747316108069,120.0,109.44996421477425,307.12526838919325,-120.0,80.0
45,510.61073738537635,0.0,1682.3664424312258,546.1803398874989,200.0,1488.2442949541505,533.8196601125011,-200.0,1488.2442949541505,493.64745084375784,250.0,1182.3664424312258,586.3525491562422,-250.0,1182.3664424312258,540.0,150.0,926.488589908301,540.0,-150.0,973.511410091699,725.4101966249685,130.0,530.9016994374947,354.5898033750314,-130.0,500.0,725.4101966249685,120.0,104.7213595499958,354.5898033750314,-120.0,80.0
46,527.9123162949143,0.0,1685.5473897769486,556.973797743297,200.0,1490.3649265179656,547.0262022567028,-200.0,1490.3649265179656,514.6965169252717,250.0,1185.5473897769486,589.3034830747282,-250.0,1185.5473897769486,552.0,150.0,930.7298530359313,552.0,-150.0,969.2701469640687,701.2139322989128,130.0,524.8689887164854,402.7860677010868,-130.0,500.0,701.2139322989128,120.0,99.89519097318839,402.7860677010868,-120.0,80.0
47,545.5937723657661,0.0,1688.9562634194597,567.7476262917145,200.0,1492.6375089463065,560.2523737082855,-200.0,1492.6375089463065,535.8928028121412,250.0,1188.9562634194597,592.1071971878588,-250.0,1188.9562634194597,564.0,150.0,935.2750178926128,564.0,-150.0,964.7249821073872,676.428788751435,130.0,518.7381314585725,451.5712112485646,-130.0,500.0,676.428788751435,120.0,94.990505166858,451.5712112485646,-120.0,80.0
48,563.5655056417572,0.0,1692.5393033850544,578.5066646712861,200.0,1495.0262022567028,573.4933353287139,-200.0,1495.0262022567028,557.2000149653543,250.0,1192.5393033850544,594.7999850346457,-250.0,1192.5393033850544,576.0,150.0,940.0524045134058,576.0,-150.0,959.9475954865942,651.1999401385827,130.0,512.5333233564304,500.8000598614172,-130.0,500.0,651.1999401385827,120.0,90.02665868514435,500.8000598614172,-120.0,80.0
49,581.7333383217848,0.0,1696.240002993071,589.2558103905862,200.0,1497.493335328714,586.7441896094138,-200.0,1497.493335328714,578.581422070603,250.0,1196.240002993071,597.4185779293971,-250.0,1196.240002993071,588.0,150.0,944.9866706574278,588.0,-150.0,955.0133293425722,625.6743117175881,130.0,506.27905195293135,550.3256882824121,-130.0,500.0,625.6743117175881,120.0,85.02324156234509,550.3256882824121,-120.0,80.0
50,600.0,0.0,1700.0,600.0,200.0,1500.0,600.0,-200.0,1500.0,600.0,250.0,1200.0,600.0,-250.0,1200.0,600.0,150.0,950.0,600.0,-150.0,950.0,600.0000000000001,130.0,500.0,599.9999999999999,-130.0,500.0,600.0000000000001,120.0,80.00000000000001,599.9999999999999,-120.0,80.0
51,618.2666616782152,0.0,1703.759997006929,610.7441896094138,200.0,1502.506664671286,613.2558103905862,-200.0,1502.506664671286,621.4185779293969,250.0,1203.759997006929,602.581422070603,-250.0,1203.759997006929,612.0,150.0,955.0133293425722,612.0,-150.0,944.9866706574279,574.325688282412,130.0,500.0,649.6743117175877,-130.0,506.2790519529313,574.325688282412,120.0,80.0,649.6743117175877,-120.0,85.02324156234502
52,636.4344943582428,0.0,1707.4606966149456,621.4933353287139,200.0,1504.9737977432972,626.5066646712861,-200.0,1504.9737977432972,642.7999850346456,250.0,1207.4606966149456,605.2000149653544,-250.0,1207.4606966149456,624.0,150.0,959.9475954865942,624.0,-150.0,940.0524045134058,548.8000598614174,130.0,500.0,699.1999401385825,-130.0,512.5333233564304,548.8000598614174,120.0,80.0,699.1999401385825,-120.0,90.02665868514433
53,654.4062276342339,0.0,1711.0437365805403,632.2523737082855,200.0,1507.3624910536935,639.7476262917145,-200.0,1507.3624910536935,664.1071971878588,250.0,1211.0437365805403,607.8928028121413,-250.0,1211.0437365805403,636.0,150.0,964.7249821073872,636.0,-150.0,935.2750178926128,523.5712112485651,130.0,500.0,748.428788751435,-130.0,518.7381314585725,523.5712112485651,120.0,80.0,748.428788751435,-120.0,94.990505166858
54,672.0876837050857,0.0,1714.4526102230516,643.0262022567028,200.0,1509.6350734820344,652.9737977432972,-200.0,1509.6350734820344,685.3034830747282,250.0,1214.4526102230516,610.6965169252718,-250.0,1214.4526102230516,648.0,150.0,969.2701469640687,648.0,-150.0,930.7298530359313,498.78606770108695,130.0,500.0,797.2139322989129,-130.0,524.8689887164855,498.78606770108695,120.0,80.0,797.2139322989129,-120.0,99.89519097318839
55,689.3892626146237,0.0,1717.6335575687742,653.8196601125011,200.0,1511.7557050458495,666.1803398874989,-200.0,1511.7557050458495,706.352549156242,250.0,1217.6335575687742,613.6474508437578,-250.0,1217.6335575687742,660.0,150.0,973.511410091699,660.0,-150.0,926.488589908301,474.58980337503135,130.0,500.0,845.4101966249683,-130.0,530.9016994374947,474.58980337503135,120.0,80.0,845.4101966249683,-120.0,104.72135954999578
56,706.2273552964344,0.0,1720.5364131778606,664.6375089463064,200.0,1513.6909421185737,679.3624910536936,-200.0,1513.6909421185737,727.2186829027017,250.0,1220.5364131778606,616.7813170972983,-250.0,1220.5364131778606,672.0,150.0,977.3818842371476,672.0,-150.0,922.6181157628524,451.125268389193,130.0,500.0,892.874731610807,-130.0,536.8124552684678,451.125268389193,120.0,80.0,892.874731610807,-120.0,109.44996421477425
57,722.5256621387894,0.0,1723.1153972832738,675.4844141686984,200.0,1515.4102648555158,692.5155858313013,-200.0,1515.4102648555158,747.8668937347607,250.0,1223.1153972832738,620.133106265239,-250.0,1223.1153972832738,683.9999999999999,150.0,980.8205297110316,683.9999999999999,-150.0,919.1794702889684,428.5324250609565,130.0,500.0,939.467574939043,-130.0,542.5779291565071,428.5324250609565,120.0,80.0,939.467574939043,-120.0,114.06234332520575
58,738.2163962751007,0.0,1725.3298377650603,686.3649265179657,200.0,1516.8865585100402,705.6350734820343,-200.0,1516.8865585100402,768.2630511152572,250.0,1225.3298377650603,623.7369488847428,-250.0,1225.3298377650603,696.0,150.0,983.7731170200806,696.0,-150.0,916.2268829799194,406.947795538971,130.0,500.0,985.0522044610289,-130.0,548.1753674101715,406.947795538971,120.0,80.0,985.0522044610289,-120.0,118.54029392813719
59,753.2413526233009,0.0,1727.1448115739806,697.28346410042,200.0,1518.0965410493204,718.71653589958,-200.0,1518.0965410493204,788.3740192468495,250.0,1227.1448115739806,627.6259807531505,-250.0,1227.1448115739806,708.0,150.0,986.1930820986407,708.0,-150.0,913.8069179013592,386.5039230126021,130.0,500.0,1029.496076987398,-130.0,553.5826794978997,386.5039230126021,120.0,80.0,1029.496076987398,-120.0,122.86614359831972
60,767.5528258147576,0.0,1728.5316954888547,708.2442949541505,200.0,1519.021130325903,731.7557050458495,-200.0,1519.021130325903,808.1677878438709,250.0,1228.5316954888547,631.832212156129,-250.0,1228.5316954888547,720.0,150.0,988.0422606518061,720.0,-150.0,911.9577393481939,367.3288486245162,130.0,500.0,1072.6711513754838,-130.0,558.7785252292473,367.3288486245162,120.0,80.0,1072.6711513754838,-120.0,127.02282018339784
61,781.1143625364344,0.0,1729.4686175218606,719.2515202050262,200.0,1519.6457450145738,744.7484797949738,-200.0,1519.6457450145738,827.6135984623033,250.0,1229.4686175218606,636.3864015376965,-250.0,1229.4686175218606,732.0,150.0,989.2914900291476,732.0,-150.0,910.7085099708524,349.5456061507862,130.0,500.0,1114.4543938492134,-130.0,563.7423989748689,349.5456061507862,120.0,80.0,1114.4543938492134,-120.0,130.99391917989513
62,793.9013364214136,0.0,1729.9408018528482,730.3090578814263,200.0,1519.9605345685654,757.6909421185737,-200.0,1519.9605345685654,846.6820658893033,250.0,1229.9408018528482,641.3179341106967,-250.0,1229.9408018528482,744.0,150.0,989.9210691371309,744.0,-150.0,910.0789308628691,333.2717364427868,130.0,500.0,1154.7282635572133,-130.0,568.4547105928689,333.2717364427868,120.0,80.0,1154.7282635572133,-120.0,134.7637684742951
