Frame,HEAD_X,HEAD_Y,HEAD_Z,LSHO_X,LSHO_Y,LSHO_Z,RSHO_X,RSHO_Y,RSHO_Z,LELB_X,LELB_Y,LELB_Z,RELB_X,RELB_Y,RELB_Z,LHIP_X,LHIP_Y,LHIP_Z,RHIP_X,RHIP_Y,RHIP_Z,LKNE_X,LKNE_Y,LKNE_Z,RKNE_X,RKNE_Y,RKNE_Z,LANK_X,LANK_Y,LANK_Z,RANK_X,RANK_Y,RANK_Z
10,11.755705045849464,6.180339887498948,1604.805302717845,1.9402558431345507,221.0,1416.482785900187,-1.9402558431345507,-221.0,1416.482785900187,62.55077535987902,306.0,1095.252938721128,-62.55077535987902,-306.0,1095.252938721128,0.6470028864961961,153.0,930.5405062969108,-0.6470028864961961,-153.0,924.3601664094118,86.67549025667675,143.0,531.713351553407,-192.03686901634546,-143.0,564.0354251789512,65.06997133678703,133.0,124.28581007860419,-557.6113381066182,-133.0,382.8744262046541
11,12.748479794973793,6.774758404905828,1606.815671584822,2.12656816547591,221.0,1418.3814676078873,-2.12656816547591,-221.0,1418.3814676078873,68.4868316875037,306.0,1097.9691983977038,-68.4868316875037,-306.0,1097.9691983977038,0.7091865659609171,153.0,933.0714587411439,-0.7091865659609171,-153.0,926.296700336238,81.34804079091748,143.0,533.1197426687082,-188.01679257045996,-143.0,563.833101153005,43.57259462200875,133.0,126.87226185591618,-556.6485583513461,-133.0,393.1650392667477
12,13.690942118573773,7.362491053693559,1608.7241577901118,2.310703907095921,221.0,1420.1839268017723,-2.310703907095921,-221.0,1420.1839268017723,74.33454122502256,306.0,1100.6956952463158,-74.33454122502256,-306.0,1100.6956952463158,0.7706588154945622,153.0,935.4858652936377,-0.7706588154945622,-153.0,928.1233742399443,76.091437489542,143.0,534.4986082642713,-183.65045121204332,-143.0,563.40570050724,23.35306849988917,133.0,129.92146551358258,-555.2976347586028,-133.0,403.42455143375315
13,14.579372548428232,7.942957812695614,1610.5232294105672,2.4924773706295458,221.0,1421.883049998869,-2.4924773706295458,-221.0,1421.883049998869,80.08709916296107,306.0,1103.4213267993348,-80.08709916296107,-306.0,1103.4213267993348,0.831358378782598,153.0,937.7750671403113,-0.831358378782598,-153.0,929.8321093276157,70.9131479954934,143.0,535.8390737730599,-178.93629384027892,-143.0,562.7590485287384,4.8232157742312864,133.0,133.22744843297,-553.5398006370498,-133.0,413.6354832757824
14,15.410264855515784,8.515585831301456,1612.2057863324194,2.6717059191032972,221.0,1423.472131536174,-2.6717059191032972,-221.0,1423.472131536174,85.73799304318783,306.0,1106.1349918274032,-85.73799304318783,-306.0,1106.1349918274032,0.891224869952172,153.0,939.9308888405612,-0.891224869952172,-153.0,931.4153030092598,65.8198459431886,143.0,537.1303499065523,-173.8736779206004,-143.0,561.9006606247119,-11.672259535979109,133.0,136.5570437709518,-551.3561806537331,-133.0,423.7758530370476
15,16.18033988749895,9.079809994790937,1613.7651882721855,2.848210184868773,221.0,1424.9449000348418,-2.848210184868773,-221.0,1424.9449000348418,91.2810162738942,306.0,1108.8256396416048,-91.2810162738942,-306.0,1108.8256396416048,0.950198837441166,153.0,941.9456697442681,-0.950198837441166,-153.0,932.8658597494771,60.81738990376023,143.0,538.3618253775381,-168.46296295468983,-143.0,560.8396861302019,-25.878507222021298,133.0,139.67921800476114,-548.7284135216562,-133.0,433.81879470797605
16,16.886558510040302,9.635073482034308,1615.1952809828317,3.021814268532136,221.0,1426.295543150452,-3.021814268532136,-221.0,1426.295543150452,96.71027940249323,306.0,1111.4823191315602,-96.71027940249323,-306.0,1111.4823191315602,1.008221825946195,153.0,943.8122933886078,-1.008221825946195,-153.0,934.1772199065734,55.91080871109759,143.0,539.5231568126685,-162.70560393752197,-143.0,559.586834794698,-37.64502657806533,133.0,142.39432924742243,-545.6393342106437,-133.0,443.73226680027227
17,17.526133600877273,10.180828315007426,1616.4904205417765,3.19234592749339,221.0,1427.5187305116779,-3.19234592749339,-221.0,1427.5187305116779,102.0202191008234,306.0,1114.094227258696,-102.0202191008234,-306.0,1114.094227258696,1.0652364363596398,153.0,945.5242147594776,-1.0652364363596398,-153.0,935.3433864444702,51.104293045641825,143.0,540.604355017265,-156.60424288585256,-143.0,558.154286028373,-46.931742732353314,133.0,144.5577217921666,-542.0736892778368,-133.0,453.4788706366795
18,18.096541049320393,10.716535899579934,1617.6454956248738,3.3596367537826413,221.0,1428.6096347568252,-3.3596367537826413,-221.0,1428.6096347568252,107.2056048394084,306.0,1116.6507567289734,-107.2056048394084,-306.0,1116.6507567289734,1.121186383616999,153.0,947.0754853107608,-1.121186383616999,-153.0,936.3589494111809,46.401193088401364,143.0,541.5958668429336,-150.1627964051497,-143.0,556.5555812294474,-53.807535666206924,133.0,146.09338811317224,-538.0188525158187,-133.0,463.01579428461116
19,18.595529717765025,11.241667557042613,1618.6559476784741,3.523522340955048,221.0,1429.5639505852257,-3.523522340955048,-221.0,1429.5639505852257,112.26154324968671,306.0,1119.1415425768716,-112.26154324968671,-306.0,1119.1415425768716,1.1760165523872539,153.0,948.4607756434925,-1.1760165523872539,-153.0,937.21910808645,41.80402200367419,143.0,542.4886520031491,-143.38653718564288,-143.0,554.8054997757383,-58.44243353994891,133.0,146.9957340501972,-533.4655026677527,-133.0,472.2948943084751
20,19.02113032590307,11.755705045849464,1619.5177889099537,3.683842439881265,221.0,1430.3779117482895,-3.683842439881265,-221.0,1430.3779117482895,117.18348019483263,306.0,1121.556507402266,-117.18348019483263,-306.0,1121.556507402266,1.2296730505505282,153.0,949.6753957562066,-1.2296730505505282,-153.0,937.9196907103571,37.31446496549709,143.0,543.2742542808719,-136.28216728788976,-143.0,552.9199195412388,-61.094494559283056,133.0,147.32011970812857,-528.4082210269228,-133.0,481.26292246032847
21,19.37166322257262,12.258141073059528,1620.2276180257095,3.8404411033453942,221.0,1431.0483059131702,-3.8404411033453942,-221.0,1431.0483059131702,121.96720059080194,306.0,1123.885905013879,-121.96720059080194,-306.0,1123.885905013879,1.2821032604189249,153.0,950.7153127873181,-1.2821032604189249,-153.0,938.4571717142586,32.93339340957513,143.0,543.9448666731812,-128.85788109821056,-143.0,550.9156630870117,-62.092108590798404,133.0,147.1651368865186,-522.8459648631821,-133.0,489.8618985977298
22,19.645745014573773,12.748479794973793,1620.782633654512,3.9931668194367567,221.0,1431.5724873403724,-3.9931668194367567,-221.0,1431.5724873403724,126.60882603933833,306.0,1126.1203622470503,-126.60882603933833,-306.0,1126.1203622470503,1.3332558876680178,153.0,951.5771661802778,-1.3332558876680178,-153.0,938.8286863853041,28.660884168792403,143.0,544.4933901187296,-121.12341590751221,-143.0,548.810330967998,-61.81243669543689,133.0,146.65098638102074,-516.7823732588494,-133.0,498.02962497990757
23,19.842294026289558,13.226237306473037,1621.1806454032364,4.141872633794948,221.0,1431.9483873252789,-4.141872633794948,-221.0,1431.9483873252789,131.1048103536659,306.0,1128.2509187394562,-131.1048103536659,-306.0,1128.2509187394562,1.3830810079578801,153.0,952.258280212388,-1.3830810079578801,-153.0,939.032042905915,24.496243135561887,143.0,544.913485552553,-113.09008819514149,-143.0,546.6221238859155,-60.65710336011223,133.0,145.89856405137948,-510.22586541184626,-133.0,505.70033122680525
24,19.960534568565432,13.690942118573773,1621.420082501345,4.2864162608386716,221.0,1432.1745223623814,-4.2864162608386716,-221.0,1432.1745223623814,135.45193307529982,306.0,1130.2690644659012,-135.45193307529982,-306.0,1130.2690644659012,1.431530111233752,153.0,952.7566738385591,-1.431530111233752,-153.0,939.0657317199854,20.438033087269535,143.0,545.199619127661,-104.77081388262492,-143.0,544.3696556948798,-59.026887888057175,133.0,145.01300474084138,-503.1894979107063,-133.0,512.8054342606008
25,20.0,14.14213562373095,1621.5,4.42666018417733,221.0,1432.25,-4.42666018417733,-221.0,1432.25,139.64729109667744,306.0,1132.1667748521736,-139.64729109667744,-306.0,1132.1667748521736,1.4785561437073054,153.0,953.0710678118654,-1.4785561437073054,-153.0,938.9289321881346,16.48410531081854,143.0,545.3471005322934,-96.18011105902592,-143.0,542.071759521921,-57.297680092163745,133.0,144.07381691781183,-495.6905568273441,-133.0,519.2743940928225
26,19.960534568565432,14.579372548428232,1621.420082501345,4.562471746469805,221.0,1432.1745223623814,-4.562471746469805,-221.0,1432.1745223623814,143.6882885190248,306.0,1133.9365433079554,-143.6882885190248,-306.0,1133.9365433079554,1.5241135475299248,153.0,953.2008890534863,-1.5241135475299248,-153.0,938.6215165050581,12.63163466764844,143.0,545.3521144144466,-87.33408396692012,-143.0,539.7472894902967,-55.8000610661542,133.0,143.13189734549297,-487.7498724104833,-133.0,525.0356448681895
27,19.842294026289554,15.002221392609194,1621.1806454032364,4.693723229056327,221.0,1431.9483873252789,-4.693723229056327,-221.0,1431.9483873252789,147.57262488792716,306.0,1135.5714110396352,-147.57262488792716,-306.0,1135.5714110396352,1.5681582981793902,153.0,953.1462722554561,-1.5681582981793902,-153.0,938.1440508628468,8.877157750425564,143.0,545.2117450001537,-78.25038737067598,-143.0,537.4149207207106,-54.804431496943906,133.0,142.21217280319803,-479.39085819221833,-133.0,530.0175814269088
28,19.645745014573773,15.410264855515786,1620.782633654512,4.8202919217470175,221.0,1431.5724873403724,-4.8202919217470175,-221.0,1431.5724873403724,151.29828196040043,306.0,1137.0649940253688,-151.29828196040043,-306.0,1137.0649940253688,1.6106479395907427,153.0,952.9080587105489,-1.6106479395907427,-153.0,937.497793855033,5.216613795756805,143.0,544.9239940582095,-68.94817080004117,-143.0,535.0929504261568,-54.512757116054594,133.0,141.319729647538,-470.63829177381933,-133.0,534.1495848262424
29,19.371663222572625,15.803100247513806,1620.2276180257095,4.94206018320331,221.0,1431.0483059131702,-4.94206018320331,-221.0,1431.0483059131702,154.86350916681153,306.0,1138.41150705657,-154.86350916681153,-306.0,1138.41150705657,1.6515416170708577,153.0,952.4877923745453,-1.6515416170708577,-153.0,936.6846921270314,1.6453880327002475,143.0,544.4877924209504,-59.448002563621266,-143.0,532.7991030030149,-55.056994489165184,133.0,140.44715112809234,-461.51687065675645,-133.0,537.363075474963
30,19.021130325903073,16.18033988749895,1619.5177889099537,5.058915492396355,221.0,1430.3779117482895,-5.058915492396355,-221.0,1430.3779117482895,158.2668079387511,306.0,1139.6057847719685,-158.2668079387511,-306.0,1139.6057847719685,1.6908001080443051,153.0,951.8877131770314,-1.6908001080443051,-153.0,935.7073732895324,-1.8416428364366493,143.0,543.9030053179696,-49.7717738488544,-143.0,530.5503420483906,-56.503369207978544,133.0,139.58123287665939,-452.0495924060271,-133.0,539.5925891530032
31,18.595529717765025,16.541611485491238,1618.6559476784741,5.170750491668772,221.0,1429.5639505852257,-5.170750491668772,-221.0,1429.5639505852257,161.50691507992522,306.0,1140.6432996321835,-161.50691507992522,-306.0,1140.6432996321835,1.728385850685346,153.0,951.1107476077169,-1.728385850685346,-153.0,934.5691361222256,-5.250063309365178,143.0,543.1704318171338,-39.9425836565717,-143.0,528.3626921973998,-58.8610787040849,133.0,138.70799965767225,-442.25602336058574,-133.0,540.7768782831321
32,18.09654104932039,16.886558510040302,1617.6454956248738,5.277463021962739,221.0,1428.6096347568252,-5.277463021962739,-221.0,1428.6096347568252,164.58278536132272,306.0,1141.5201768041927,-164.58278536132272,-306.0,1141.5201768041927,1.764262970497386,153.0,950.160496615991,-1.764262970497386,-153.0,933.2739381059507,-8.585870180646303,143.0,542.2917986950133,-29.984605747345327,-143.0,526.2510735718348,-62.0937356573371,133.0,137.8157075201105,-432.1505332772876,-133.0,540.860047234331
33,17.52613360087727,17.214840540078875,1616.4904205417765,5.378956150808097,221.0,1427.5187305116779,-5.378956150808097,-221.0,1427.5187305116779,167.4935735243755,306.0,1142.2332059459275,-167.4935735243755,-306.0,1142.2332059459275,1.7983973049068034,153.0,949.0412208720134,-1.7983973049068034,-153.0,931.8263803319344,-11.855422315619682,143.0,541.2697490771241,-19.922939191337523,-143.0,524.229151463279,-66.1319107380428,133.0,136.8960817785096,-421.74058401860856,-133.0,539.7927348980411
34,16.8865585100403,17.526133600877273,1615.1952809828317,5.475138193688494,221.0,1426.295543150452,-5.475138193688494,-221.0,1426.295543150452,170.2386158766222,306.0,1142.7798499012558,-170.2386158766222,-306.0,1142.7798499012558,1.8307564259427822,153.0,947.7578234480293,-1.8307564259427822,-153.0,930.231689847152,-15.065389340375154,143.0,540.1078261976388,-9.783444500984858,-143.0,522.3092036412784,-70.88538318969191,133.0,135.94433417162446,-411.0251680447741,-133.0,537.533359052741
35,16.18033988749895,17.820130483767358,1613.7651882721855,5.565922729421889,221.0,1424.9449000348418,-5.565922729421889,-221.0,1424.9449000348418,172.8174116635802,306.0,1143.1582503346792,-172.8174116635802,-306.0,1143.1582503346792,1.8613096610785773,153.0,946.3158299887563,-1.8613096610785773,-153.0,928.4956995049889,-18.222699473831884,143.0,538.8104526290595,0.4074323252114167,-143.0,520.5020073848782,-76.25406707341443,133.0,134.95854861655874,-399.9934964650992,-133.0,534.0494340812675
36,15.410264855515784,18.09654104932039,1612.2057863324194,5.651228610203235,221.0,1423.472131536174,-5.651228610203235,-221.0,1423.472131536174,175.22960439821549,306.0,1143.3672303529643,-175.22960439821549,-306.0,1143.3672303529643,1.8900281123124767,153.0,944.7213664495707,-1.8900281123124767,-153.0,926.6248254002503,-21.334486717052876,143.0,537.3829053254822,10.622845220212813,-143.0,518.8167479900987,-82.13696952903928,133.0,133.9389091080418,-388.62403617273276,-133.0,529.3189657536973
37,14.579372548428228,18.355092513679622,1610.5232294105672,5.730979966962682,221.0,1421.883049998869,-5.730979966962682,-221.0,1421.883049998869,177.47496332566945,306.0,1143.4062941775455,-177.47496332566945,-306.0,1143.4062941775455,1.9168846735686345,153.0,942.9811344908034,-1.9168846735686345,-153.0,924.6260419771237,-24.408037606048957,143.0,535.831286809422,20.835740059600337,-143.0,517.2609501151042,-88.43889814146141,133.0,132.88706126561976,-376.88399056013475,-133.0,523.33191387363
38,13.690942118573776,18.59552971776503,1608.7241577901118,5.805106210691316,221.0,1420.1839268017723,-5.805106210691316,-221.0,1420.1839268017723,179.55336519585478,306.0,1143.2756239467249,-179.55336519585478,-306.0,1143.2756239467249,1.9418540464989051,153.0,941.1023846256735,-1.9418540464989051,-153.0,922.5068549079085,-27.4507377275556,143.0,534.1624928126395,31.01905022563043,-143.0,515.8404328989559,-95.0749318276049,133.0,131.80572528869334,-364.72930792740163,-133.0,516.0916960717209
39,12.748479794973797,18.81761537908451,1606.815671584822,5.87354203037912,221.0,1418.3814676078873,-5.87354203037912,-221.0,1418.3814676078873,181.46477651027882,306.0,1142.976073740371,-181.46477651027882,-306.0,1142.976073740371,1.9649127547668046,153.0,939.0928872282334,-1.9649127547668046,-153.0,920.2752718491488,-30.470018192555816,143.0,532.3841766570895,41.14589258331407,-143.0,514.5592893403226,-101.97288566191847,133.0,130.69855338478624,-352.1052854559826,-133.0,507.6166850715905
40,11.755705045849465,19.02113032590307,1604.8053027178453,5.9362273881961,221.0,1416.482785900187,-5.9362273881961,-221.0,1416.482785900187,183.20923640209912,306.0,1142.5091609319225,-183.20923640209912,-306.0,1142.5091609319225,1.9860391568938143,153.0,936.9609015161128,-1.9860391568938143,-153.0,917.9397711902099,-33.47330225958117,143.0,530.5047106341065,51.189760703861936,-143.0,513.4198899616491,-109.07413121394822,133.0,129.5701590406918,-338.9478142035083,-133.0,497.94162918763277
41,10.71653589957994,19.20587371353886,1602.7009851966493,5.993107512527849,221.0,1414.4953749079466,-5.993107512527849,-221.0,1414.4953749079466,184.7868403000661,306.0,1141.8770549829517,-184.7868403000661,-306.0,1141.8770549829517,2.0052134577464233,153.0,934.7151426308243,-2.0052134577464233,-153.0,915.5092689172853,-36.467952298908614,143.0,528.5331446094189,61.124712224585075,-143.0,512.4229103248078,-116.3331880407061,133.0,128.4262287482867,-325.18528198281797,-133.0,487.1189040739057
42,9.635073482034311,19.37166322257262,1600.5110238011196,6.044132889451431,221.0,1412.4270780343907,-6.044132889451431,-221.0,1412.4270780343907,186.19772451777663,306.0,1141.082563804351,-186.19772451777663,-306.0,1141.082563804351,2.0224177187395984,153.0,932.3647469458635,-2.0224177187395984,-153.0,912.993083723291,-39.46121728951091,143.0,526.4791620496981,70.92554736405273,-143.0,511.56738151891074,-123.71649445341603,133.0,127.27364070757852,-310.7411167215033,-133.0,475.21948567508144
43,8.515585831301458,19.51833523877495,1598.2440613083854,6.089259253206379,221.0,1410.286057902364,-6.089259253206379,-221.0,1410.286057902364,187.44205189964458,306.0,1140.129117815335,-187.44205189964458,-306.0,1140.129117815335,2.0376358668288543,153.0,929.9192357398157,-2.0376358668288543,-153.0,910.4009005010408,-42.46018104282026,143.0,524.3530336343205,80.5679758132345,-143.0,510.8507623219099,-131.20071582389522,133.0,126.12054188261925,-295.53691412483863,-133.0,462.33352292572204
44,7.362491053693563,19.645745014573773,1595.9090443837295,6.128447576179591,221.0,1408.0807641401889,-6.128447576179591,-221.0,1408.0807641401889,188.51999864429013,306.0,1139.020751836953,-188.51999864429013,-306.0,1139.020751836953,2.050853702358775,153.0,927.3884773780974,-2.050853702358775,-153.0,907.7427323635236,-45.471711350815816,143.0,522.1655685849655,90.0287694912311,-143.0,510.26903135611536,-138.77087577247818,133.0,124.9763618859169,-279.4960521322549,-133.0,448.57038679372624
45,6.18033988749895,19.753766811902757,1593.5151882721855,6.161664058881845,221.0,1405.8199000348418,-6.161664058881845,-221.0,1405.8199000348418,189.4317424147584,306.0,1137.7620849606892,-189.4317424147584,-306.0,1137.7620849606892,2.062058905830796,153.0,924.782648152824,-2.062058905830796,-153.0,905.0288813409212,-48.502410260424185,143.0,519.9280638167504,99.28589897986352,-143.0,509.8167972235456,-146.4185159835818,133.0,123.8517627837154,-262.5476535092368,-133.0,434.05808196565476
46,4.973797743297096,19.842294026289558,1591.0719404301767,6.188880120348393,221.0,1403.5123881840557,-6.188880120348393,-221.0,1403.5123881840557,190.17745183317146,306.0,1136.3582985350836,-190.17745183317146,-306.0,1136.3582985350836,2.0712410436473268,153.0,922.1121919355633,-2.0712410436473268,-153.0,902.2698979092736,-51.55856568149204,143.0,517.6522509888432,108.31865182491732,-143.0,509.4874243281999,-154.14001607189613,133.0,122.75853612900778,-244.63072037603536,-133.0,418.9419300394886
47,3.7476262917145005,19.9112392920616,1588.5889432407218,6.210072389346646,221.0,1401.1673352829039,-6.210072389346646,-221.0,1401.1673352829039,190.7572774451946,306.0,1134.8151124141855,-190.7572774451946,-306.0,1134.8151124141855,2.078391572882963,153.0,919.3877788023884,-2.078391572882963,-153.0,899.4765395103269,-54.64610454140408,143.0,515.3502415108884,117.10773130198933,-143.0,509.27317187486443,-161.9351430266684,133.0,121.70946336295896,-225.69823437673287,-133.0,403.3824684207312
48,2.5066646712860905,19.960534568565432,1586.0759959593543,6.22522269672125,221.0,1398.7939961838347,-6.22522269672125,-221.0,1398.7939961838347,191.17134422711212,306.0,1133.1387596111667,-191.17134422711212,-306.0,1133.1387596111667,2.083503845126689,153.0,916.6202627946765,-2.083503845126689,-153.0,896.659728226111,-57.77054770551116,143.0,513.0344695449962,125.63533467957657,-143.0,509.16534338176155,-169.80585324122637,133.0,120.71815543924959,-205.72099737335625,-133.0,387.5525555811935
49,1.2558103905862716,19.990131207314633,1583.5430160409371,6.2343180691508735,221.0,1396.4017373719962,-6.2343180691508735,-221.0,1396.4017373719962,191.4197456954413,306.0,1131.3359594986812,-191.4197456954413,-306.0,1131.3359594986812,2.086573109431598,153.0,913.8206389824763,-2.086573109431598,-153.0,893.8305077751618,-60.93696688861351,143.0,510.71763303224174,133.88521045874654,-143.0,509.1544439587494,-177.75533880783746,133.0,119.7988844640235,-184.69098333793238,-133.0,371.63372775423926
50,2.4492935982947065e-15,20.0,1581.0,6.237350724532781,221.0,1394.0,-6.237350724532781,-221.0,1394.0,191.50253966592064,306.0,1129.4138896946556,-191.50253966592064,-306.0,1129.4138896946556,2.0875965144009814,153.0,911.0,-2.0875965144009814,-153.0,891.0,-64.14994378849516,143.0,508.41263276821235,141.8426945149892,-143.0,509.23034258312896,-185.78729150624184,133.0,118.96641614749342,-162.62398479141683,-133.0,355.81190996479256
51,-1.255810390586267,19.990131207314633,1578.4569839590629,6.2343180691508735,221.0,1391.5982626280038,-6.2343180691508735,-221.0,1391.5982626280038,191.4197456954413,306.0,1127.3801567683342,-191.4197456954413,-306.0,1127.3801567683342,2.086573109431598,153.0,908.1694922248382,-2.086573109431598,-153.0,888.1793610175237,-67.41353167757822,143.0,506.13250955459347,149.49472550165868,-143.0,509.38243664857436,-193.90534973411695,133.0,118.23584810369692,-139.561367459965,-133.0,340.27264004741954
52,-2.5066646712860856,19.960534568565432,1575.9240040406457,6.22522269672125,221.0,1389.2060038161653,-6.22522269672125,-221.0,1389.2060038161653,191.17134422711212,306.0,1125.2427658966158,-191.17134422711212,-306.0,1125.2427658966158,2.083503845126689,153.0,905.3402717738891,-2.083503845126689,-153.0,885.3797372053236,-70.73121969276625,143.0,503.89037946340375,156.82984028470506,-143.0,509.5998161644653,-202.1126924093,133.0,117.62245609047511,-115.5707937023603,-133.0,325.19601218362095
53,-3.7476262917144956,19.9112392920616,1573.4110567592782,6.210072389346646,221.0,1386.8326647170961,-6.210072389346646,-221.0,1386.8326647170961,190.7572774451946,306.0,1123.0100895952846,-190.7572774451946,-306.0,1123.0100895952846,2.078391572882963,153.0,902.5234604896731,-2.078391572882963,-153.0,882.6122211976116,-74.10590006605021,143.0,501.69936726737933,163.8381505552346,-143.0,509.8714251365302,-210.4117468833552,133.0,117.14154830719053,-90.74583570164236,-133.0,310.7515810804247
54,-4.973797743297101,19.842294026289558,1570.9280595698233,6.188880120348393,221.0,1384.4876118159443,-6.188880120348393,-221.0,1384.4876118159443,190.1774518331714,306.0,1120.690835643698,-190.1774518331714,-306.0,1120.690835643698,2.0712410436473263,153.0,899.7301020907264,-2.0712410436473263,-153.0,879.8878080644367,-77.53983853898626,143.0,499.5725381141253,170.51130210144808,-143.0,510.1862178574546,-218.8039830140044,133.0,116.8083267701947,-65.20446867986632,-133.0,297.09348493826104
