Frame,HEAD_X,HEAD_Y,HEAD_Z,LSHO_X,LSHO_Y,LSHO_Z,RSHO_X,RSHO_Y,RSHO_Z,LELB_X,LELB_Y,LELB_Z,RELB_X,RELB_Y,RELB_Z,LHIP_X,LHIP_Y,LHIP_Z,RHIP_X,RHIP_Y,RHIP_Z,LKNE_X,LKNE_Y,LKNE_Z,RKNE_X,RKNE_Y,RKNE_Z,LANK_X,LANK_Y,LANK_Z,RANK_X,RANK_Y,RANK_Z
10,28.531695488854606,17.633557568774194,1738.0422606518061,17.633557568774194,200.0,1488.0422606518061,-17.633557568774194,-200.0,1488.0422606518061,-117.5570504584946,280.0,1129.9192682459834,117.55705045849463,-280.0,1129.9192682459834,11.755705045849464,140.0,987.3484742732417,-11.755705045849464,-140.0,969.7149167044674,146.9463130731183,120.0,570.5342302750968,-146.94631307311826,-120.0,500.0,205.7248383023656,110.0,167.3102207181019,-205.72483830236555,-110.0,108.53169548885461
11,29.468617521860658,19.122719692460688,1739.2914900291476,19.122719692460688,200.0,1489.2914900291476,-19.122719692460688,-200.0,1489.2914900291476,-127.48479794973792,280.0,1129.9916428439738,127.48479794973792,-280.0,1129.9916428439738,12.748479794973793,140.0,989.029977368091,-12.748479794973793,-140.0,969.9072576756304,159.35599743717242,120.0,576.4908787698428,-159.35599743717242,-120.0,500.0,223.09839641204138,110.0,173.21101649672963,-223.09839641204138,-110.0,109.46861752186066
12,29.940801852848146,20.53641317786066,1739.9210691371309,20.53641317786066,200.0,1489.9210691371309,-20.53641317786066,-200.0,1489.9210691371309,-136.90942118573776,280.0,1129.364923243553,136.90942118573773,-280.0,1129.364923243553,13.690942118573773,140.0,990.2090084417785,-13.690942118573773,-140.0,969.6725952639179,171.13677648217217,120.0,582.1456527114426,-171.1367764821722,-120.0,500.0,239.59148707504102,110.0,178.395512445717,-239.59148707504104,-110.0,109.94080185284815
13,29.940801852848146,21.869058822642348,1739.9210691371309,21.869058822642348,200.0,1489.9210691371309,-21.869058822642348,-200.0,1489.9210691371309,-145.79372548428228,280.0,1128.0322775987713,145.7937254842823,-280.0,1128.0322775987713,14.579372548428232,140.0,990.8753312641693,-14.579372548428232,-140.0,969.006272441527,182.24215685535287,120.0,587.4762352905694,-182.24215685535285,-120.0,500.0,255.13901959749404,110.0,182.8376645949893,-255.13901959749396,-110.0,109.94080185284815
14,29.468617521860658,23.115397283273676,1739.2914900291476,23.115397283273676,200.0,1489.2914900291476,-23.115397283273676,-200.0,1489.2914900291476,-154.10264855515788,280.0,1125.9989652531606,154.10264855515786,-280.0,1125.9989652531606,15.410264855515784,140.0,991.0263161634975,-15.410264855515784,-140.0,967.9109188802238,192.62831069394733,120.0,592.4615891330947,-192.62831069394733,-120.0,500.0,269.67963497152624,110.0,186.51994179943958,-269.6796349715263,-110.0,109.46861752186066
15,28.53169548885461,24.270509831248425,1738.0422606518061,24.270509831248425,200.0,1488.0422606518061,-24.270509831248425,-200.0,1488.0422606518061,-161.80339887498945,280.0,1123.2823159835093,161.80339887498948,-280.0,1123.2823159835093,16.18033988749895,140.0,990.6669504044788,-16.18033988749895,-140.0,966.3964405732305,202.25424859373686,120.0,597.0820393249937,-202.25424859373683,-120.0,500.0,283.1559480312316,110.0,189.43339492634937,-283.15594803123156,-110.0,108.53169548885461
16,27.144811573980583,25.329837765060454,1736.1930820986408,25.329837765060454,200.0,1486.1930820986408,-25.329837765060454,-200.0,1486.1930820986408,-168.86558510040294,280.0,1119.9115148582407,168.86558510040302,-280.0,1119.9115148582407,16.886558510040302,140.0,989.8097304565108,-16.886558510040302,-140.0,964.4798926914505,211.08198137550377,120.0,601.3193510602418,-211.0819813755037,-120.0,500.0,295.5147739257053,110.0,191.5776041241821,-295.5147739257052,-110.0,107.1448115739806
17,25.32983776506045,26.28920040131591,1733.7731170200807,26.28920040131591,200.0,1483.7731170200807,-26.28920040131591,-200.0,1483.7731170200807,-175.26133600877273,280.0,1115.927195873785,175.26133600877273,-280.0,1115.927195873785,17.526133600877273,140.0,988.4744379657184,-17.526133600877273,-140.0,962.1852375644025,219.07667001096593,120.0,605.1568016052636,-219.0766700109659,-120.0,500.0,306.7073380153523,110.0,192.9605057694468,-306.70733801535226,-110.0,105.32983776506046
18,23.115397283273676,27.144811573980586,1730.8205297110317,27.144811573980586,200.0,1480.8205297110317,-27.144811573980586,-200.0,1480.8205297110317,-180.96541049320388,280.0,1111.3808505648087,180.9654104932039,-280.0,1111.3808505648087,18.096541049320393,140.0,986.687803070264,-18.096541049320393,-140.0,959.5429914962833,226.2067631165049,120.0,608.5792462959223,-226.20676311650485,-120.0,500.0,316.68946836310687,110.0,193.59810252987563,-316.68946836310676,-110.0,103.1153972832737
19,20.536413177860666,27.89329457664754,1727.3818842371475,27.89329457664754,200.0,1477.3818842371475,-27.89329457664754,-200.0,1477.3818842371475,-185.9552971776503,280.0,1106.3340607197867,185.95529717765027,-280.0,1106.3340607197867,18.595529717765025,140.0,984.4830604661845,-18.595529717765025,-140.0,956.5897658895369,232.44412147206285,120.0,611.5731783065902,-232.44412147206288,-120.0,500.0,325.421770060888,110.0,193.51406176668578,-325.42177006088804,-110.0,100.53641317786065
20,17.633557568774197,28.531695488854606,1723.511410091699,28.531695488854606,200.0,1473.511410091699,-28.531695488854606,-200.0,1473.511410091699,-190.2113032590307,280.0,1100.857567125769,190.2113032590307,-280.0,1100.857567125769,19.02113032590307,140.0,981.8994053132016,-19.02113032590307,-140.0,953.3677098243469,237.76412907378838,120.0,614.1267819554184,-237.76412907378838,-120.0,500.0,332.8697807033037,110.0,192.73920919828953,-332.8697807033037,-110.0,97.6335575687742
21,14.452610223051469,29.057494833858932,1719.2701469640685,29.057494833858932,200.0,1469.2701469640685,-29.057494833858932,-200.0,1469.2701469640685,-193.7166322257262,280.0,1095.0301888712268,193.71663222572622,-280.0,1095.0301888712268,19.37166322257262,140.0,978.981357639981,-19.37166322257262,-140.0,949.923862806122,242.14579028215778,120.0,616.2299793354357,-242.14579028215775,-120.0,500.0,339.00410639502087,110.0,191.3109263359146,-339.0041063950208,-110.0,94.45261022305148
22,11.043736580540344,29.468617521860658,1714.7249821073872,29.468617521860658,200.0,1464.7249821073872,-29.468617521860658,-200.0,1464.7249821073872,-196.45745014573774,280.0,1088.9376101123732,196.4574501457377,-280.0,1088.9376101123732,19.645745014573773,140.0,975.7780453414706,-19.645745014573773,-140.0,946.30942781961,245.57181268217215,120.0,617.8744700874427,-245.57181268217218,-120.0,500.0,343.80053775504103,110.0,189.2724616534092,-343.80053775504103,-110.0,91.04373658054034
23,7.460696614945645,29.763441039434337,1709.947595486594,29.763441039434337,200.0,1459.947595486594,-29.763441039434337,-200.0,1459.947595486594,-198.42294026289557,280.0,1082.6710533188084,198.42294026289557,-280.0,1082.6710533188084,19.842294026289558,140.0,972.3424171346628,-19.842294026289558,-140.0,942.5789760952284,248.02867532861947,120.0,619.0537641577373,-248.02867532861944,-120.0,500.0,347.24014546006725,110.0,186.67216674639343,-347.2401454600672,-110.0,87.46069661494566
24,3.759997006929136,29.940801852848146,1705.0133293425722,29.940801852848146,200.0,1455.0133293425722,-29.940801852848146,-200.0,1455.0133293425722,-199.6053456856543,280.0,1076.3258598253672,199.6053456856543,-280.0,1076.3258598253672,19.960534568565432,140.0,968.7303979333532,-19.960534568565432,-140.0,938.789596080505,249.5066821070679,120.0,619.7632074113926,-249.5066821070679,-120.0,500.0,349.30935494989507,110.0,183.56266984975628,-349.30935494989507,-110.0,83.75999700692911
25,3.67394039744206e-15,30.0,1700.0,30.0,200.0,1450.0,-30.0,-200.0,1450.0,-200.0,280.0,1070.0,200.0,-280.0,1070.0,20.0,140.0,965.0,-20.0,-140.0,935.0,250.0,120.0,620.0,-250.0,-120.0,500.0,350.0,110.0,180.0,-350.0,-110.0,80.00000000000001
26,-3.7599970069291286,29.940801852848146,1694.9866706574278,29.940801852848146,200.0,1444.9866706574278,-29.940801852848146,-200.0,1444.9866706574278,-199.6053456856543,280.0,1063.7925364689365,199.6053456856543,-280.0,1063.7925364689365,19.960534568565432,140.0,961.210403919495,-19.960534568565432,-140.0,931.2696020666468,249.5066821070679,120.0,619.7632074113926,-249.5066821070679,-120.0,500.0,349.30935494989507,110.0,179.80267284282715,-349.30935494989507,-110.0,80.0
27,-7.46069661494565,29.763441039434333,1690.0524045134057,29.763441039434333,200.0,1440.0524045134057,-29.763441039434333,-200.0,1440.0524045134057,-198.42294026289557,280.0,1057.8020646023228,198.42294026289557,-280.0,1057.8020646023228,19.842294026289554,140.0,957.4210239047716,-19.842294026289554,-140.0,927.6575828653372,248.02867532861944,120.0,619.0537641577373,-248.02867532861947,-120.0,500.0,347.2401454600672,110.0,179.21147013144778,-347.24014546006725,-110.0,80.0
28,-11.04373658054035,29.468617521860658,1685.2750178926128,29.468617521860658,200.0,1435.2750178926128,-29.468617521860658,-200.0,1435.2750178926128,-196.4574501457377,280.0,1052.1251548439056,196.4574501457377,-280.0,1052.1251548439056,19.645745014573773,140.0,953.69057218039,-19.645745014573773,-140.0,924.2219546585294,245.57181268217215,120.0,617.8744700874427,-245.57181268217215,-120.0,500.0,343.80053775504103,110.0,178.22872507286885,-343.80053775504103,-110.0,80.0
29,-14.45261022305145,29.057494833858936,1680.7298530359315,29.057494833858936,200.0,1430.7298530359315,-29.057494833858936,-200.0,1430.7298530359315,-193.71663222572622,280.0,1046.8548214610553,193.71663222572624,-280.0,1046.8548214610553,19.371663222572625,140.0,950.076137193878,-19.371663222572625,-140.0,921.018642360019,242.1457902821578,120.0,616.2299793354357,-242.14579028215778,-120.0,500.0,339.0041063950209,110.0,176.85831611286312,-339.00410639502087,-110.0,80.0
30,-17.63355756877419,28.53169548885461,1676.488589908301,28.53169548885461,200.0,1426.488589908301,-28.53169548885461,-200.0,1426.488589908301,-190.21130325903073,280.0,1042.0790418965216,190.21130325903073,-280.0,1042.0790418965216,19.021130325903073,140.0,946.6322901756531,-19.021130325903073,-140.0,918.1005946867984,237.7641290737884,120.0,614.1267819554184,-237.7641290737884,-120.0,500.0,332.8697807033038,110.0,175.10565162951536,-332.8697807033038,-110.0,80.0
31,-20.536413177860663,27.89329457664754,1672.6181157628525,27.89329457664754,200.0,1422.6181157628525,-27.89329457664754,-200.0,1422.6181157628525,-185.95529717765032,280.0,1037.879350126918,185.95529717765027,-280.0,1037.879350126918,18.595529717765025,140.0,943.4102341104631,-18.595529717765025,-140.0,915.5169395338155,232.44412147206285,120.0,611.5731783065902,-232.4441214720629,-120.0,500.0,325.421770060888,110.0,172.97764858882513,-325.42177006088804,-110.0,80.0
32,-23.11539728327368,27.144811573980583,1669.1794702889683,27.144811573980583,200.0,1419.1794702889683,-27.144811573980583,-200.0,1419.1794702889683,-180.9654104932039,280.0,1034.32952628723,180.9654104932039,-280.0,1034.32952628723,18.09654104932039,140.0,940.4570085037167,-18.09654104932039,-140.0,913.312196929736,226.20676311650487,120.0,608.5792462959223,-226.2067631165049,-120.0,500.0,316.6894683631068,110.0,170.48270524660194,-316.68946836310687,-110.0,80.0
33,-25.32983776506046,26.289200401315902,1666.2268829799193,26.289200401315902,200.0,1416.2268829799193,-26.289200401315902,-200.0,1416.2268829799193,-175.26133600877267,280.0,1031.4944033235834,175.2613360087727,-280.0,1031.4944033235834,17.52613360087727,140.0,937.8147624355975,-17.52613360087727,-140.0,911.5255620342816,219.07667001096587,120.0,605.1568016052636,-219.07667001096584,-120.0,500.0,306.7073380153522,110.0,167.63066800438634,-306.70733801535215,-110.0,80.0
34,-27.144811573980594,25.32983776506045,1663.8069179013592,25.32983776506045,200.0,1413.8069179013592,-25.32983776506045,-200.0,1413.8069179013592,-168.865585100403,280.0,1029.4288096116386,168.865585100403,-280.0,1029.4288096116386,16.8865585100403,140.0,935.5201073085495,-16.8865585100403,-140.0,910.1902695434892,211.08198137550374,120.0,601.3193510602418,-211.08198137550374,-120.0,500.0,295.51477392570524,110.0,164.4327925502015,-295.51477392570524,-110.0,80.0
35,-28.531695488854606,24.270509831248425,1661.9577393481939,24.270509831248425,200.0,1411.9577393481939,-24.270509831248425,-200.0,1411.9577393481939,-161.8033988749895,280.0,1028.176664353994,161.80339887498948,-280.0,1028.176664353994,16.18033988749895,140.0,933.6035594267696,-16.18033988749895,-140.0,909.3330495955213,202.25424859373686,120.0,597.0820393249937,-202.2542485937369,-120.0,500.0,283.1559480312316,110.0,160.90169943749476,-283.1559480312317,-110.0,80.0
36,-29.46861752186066,23.115397283273676,1660.7085099708524,23.115397283273676,200.0,1410.7085099708524,-23.115397283273676,-200.0,1410.7085099708524,-154.1026485551579,280.0,1027.770240180292,154.10264855515786,-280.0,1027.770240180292,15.410264855515784,140.0,932.0890811197762,-15.410264855515784,-140.0,908.9736838365025,192.62831069394733,120.0,592.4615891330947,-192.62831069394738,-120.0,500.0,269.67963497152624,110.0,157.05132427757894,-269.67963497152635,-110.0,80.0
37,-29.940801852848146,21.869058822642344,1660.0789308628691,21.869058822642344,200.0,1410.0789308628691,-21.869058822642344,-200.0,1410.0789308628691,-145.7937254842823,280.0,1028.2296047559441,145.79372548428228,-280.0,1028.2296047559441,14.579372548428228,140.0,930.993727558473,-14.579372548428228,-140.0,909.1246687358307,182.24215685535287,120.0,587.4762352905693,-182.24215685535287,-120.0,500.0,255.139019597494,110.0,152.89686274214114,-255.13901959749404,-110.0,80.0
38,-29.940801852848146,20.536413177860666,1660.0789308628691,20.536413177860666,200.0,1410.0789308628691,-20.536413177860666,-200.0,1410.0789308628691,-136.90942118573778,280.0,1029.5622504007258,136.90942118573776,-280.0,1029.5622504007258,13.690942118573776,140.0,930.3274047360821,-13.690942118573776,-140.0,909.7909915582215,171.13677648217222,120.0,582.1456527114426,-171.13677648217222,-120.0,500.0,239.5914870750411,110.0,148.45471059286888,-239.59148707504113,-110.0,80.0
39,-29.46861752186066,19.122719692460695,1660.7085099708524,19.122719692460695,200.0,1410.7085099708524,-19.122719692460695,-200.0,1410.7085099708524,-127.48479794973792,280.0,1031.762917771105,127.48479794973797,-280.0,1031.7629177711049,12.748479794973797,140.0,930.0927423243697,-12.748479794973797,-140.0,910.9700226319089,159.35599743717248,120.0,576.4908787698428,-159.35599743717242,-120.0,500.0,223.09839641204144,110.0,143.742398974869,-223.09839641204138,-110.0,80.0
40,-28.53169548885461,17.633557568774197,1661.9577393481939,17.633557568774197,200.0,1411.9577393481939,-17.633557568774197,-200.0,1411.9577393481939,-117.55705045849467,280.0,1034.8136166164682,117.55705045849464,-280.0,1034.8136166164682,11.755705045849465,140.0,930.2850832955324,-11.755705045849465,-140.0,912.6515257267582,146.94631307311832,120.0,570.5342302750968,-146.94631307311835,-120.0,500.0,205.72483830236564,110.0,138.77852522924732,-205.72483830236567,-110.0,80.0
41,-27.144811573980597,16.07480384936991,1663.8069179013592,16.07480384936991,200.0,1413.8069179013592,-16.07480384936991,-200.0,1413.8069179013592,-107.16535899579942,280.0,1038.683843527329,107.1653589957994,-280.0,1038.6838435273291,10.71653589957994,140.0,930.8925903507043,-10.71653589957994,-140.0,914.8177865013345,133.95669874474925,120.0,564.2992153974797,-133.95669874474927,-120.0,500.0,187.53937824264895,110.0,133.5826794978997,-187.53937824264898,-110.0,80.0
42,-25.329837765060464,14.452610223051469,1666.2268829799193,14.452610223051469,200.0,1416.2268829799193,-14.452610223051469,-200.0,1416.2268829799193,-96.35073482034322,280.0,1043.3309935018476,96.35073482034312,-280.0,1043.3309935018476,9.635073482034311,140.0,931.8964673464653,-9.635073482034311,-140.0,917.4438571234137,120.4384185254289,120.0,557.8104408922059,-120.43841852542903,-120.0,500.0,168.61378593560045,110.0,128.17536741017156,-168.61378593560065,-110.0,80.0
43,-23.115397283273687,12.773378746952186,1669.1794702889683,12.773378746952186,200.0,1419.1794702889683,-12.773378746952186,-200.0,1419.1794702889683,-85.1558583130146,280.0,1048.7009591142582,85.15585831301458,-280.0,1048.7009591142582,8.515585831301458,140.0,933.2712920902025,-8.515585831301458,-140.0,920.4979133432503,106.44482289126822,120.0,551.0935149878087,-106.44482289126825,-120.0,500.0,149.0227520477755,110.0,122.57792915650728,-149.02275204777555,-110.0,80.0
44,-20.53641317786067,11.043736580540344,1672.6181157628525,11.043736580540344,200.0,1422.6181157628525,-11.043736580540344,-200.0,1422.6181157628525,-73.62491053693557,280.0,1054.7289081230251,73.62491053693563,-280.0,1054.7289081230251,7.362491053693563,140.0,934.9854551124095,-7.362491053693563,-140.0,923.9417185318691,92.03113817116953,120.0,544.1749463221614,-92.03113817116946,-120.0,500.0,128.84359343963735,110.0,116.81245526846782,-128.84359343963726,-110.0,80.0
45,-17.6335575687742,9.270509831248425,1676.488589908301,9.270509831248425,200.0,1426.488589908301,-9.270509831248425,-200.0,1426.488589908301,-61.80339887498953,280.0,1061.340227554128,61.803398874989504,-280.0,1061.340227554128,6.18033988749895,140.0,937.0016973468499,-6.18033988749895,-140.0,927.7311875156016,77.25424859373688,120.0,537.0820393249937,-77.25424859373692,-120.0,500.0,108.15594803123163,110.0,110.90169943749476,-108.15594803123169,-110.0,80.0
46,-14.45261022305146,7.460696614945645,1680.7298530359315,7.460696614945645,200.0,1430.7298530359315,-7.460696614945645,-200.0,1430.7298530359315,-49.73797743297107,280.0,1068.4516196799686,49.737977432970965,-280.0,1068.4516196799686,4.973797743297096,140.0,939.2777380844213,-4.973797743297096,-140.0,931.8170414694757,62.1724717912137,120.0,529.8427864597826,-62.17247179121384,-120.0,500.0,87.04146050769918,110.0,104.86898871648549,-87.04146050769937,-110.0,80.0
47,-11.043736580540362,5.621439437571751,1685.2750178926128,5.621439437571751,200.0,1435.2750178926128,-5.621439437571751,-200.0,1435.2750178926128,-37.476262917145114,280.0,1075.9723329281942,37.476262917145,-280.0,1075.9723329281942,3.7476262917145005,140.0,941.7669831382456,-3.7476262917145005,-140.0,936.1455437006738,46.845328646431255,120.0,522.485757750287,-46.84532864643139,-120.0,500.0,65.58346010500375,110.0,98.7381314585725,-65.58346010500395,-110.0,80.0
48,-7.46069661494566,3.759997006929136,1690.0524045134057,3.759997006929136,200.0,1440.0524045134057,-3.759997006929136,-200.0,1440.0524045134057,-25.06664671286093,280.0,1083.8055086348281,25.06664671286091,-280.0,1083.8055086348281,2.5066646712860905,140.0,944.4193018885189,-2.5066646712860905,-140.0,940.6593048815898,31.333308391076134,120.0,515.0399880277165,-31.333308391076162,-120.0,500.0,43.86663174750659,110.0,92.53332335643046,-43.866631747506624,-110.0,80.0
49,-3.7599970069291393,1.8837155858794075,1694.9866706574278,1.8837155858794075,200.0,1444.9866706574278,-1.8837155858794075,-200.0,1444.9866706574278,-12.558103905862653,280.0,1091.8496227359053,12.558103905862716,-280.0,1091.8496227359053,1.2558103905862716,140.0,947.1818607860106,-1.2558103905862716,-140.0,945.2981452001312,15.697629882328396,120.0,507.5348623435176,-15.697629882328316,-120.0,500.0,21.976681835259754,110.0,86.27905195293135,-21.97668183525964,-110.0,80.0
50,-7.34788079488412e-15,3.67394039744206e-15,1700.0,3.67394039744206e-15,200.0,1450.0,-3.67394039744206e-15,-200.0,1450.0,-4.898587196589413e-14,280.0,1100.0,2.4492935982947064e-14,-280.0,1100.0,2.4492935982947065e-15,140.0,950.0,-2.4492935982947065e-15,-140.0,950.0,3.061616997868383e-14,120.0,500.0,-6.123233995736766e-14,-120.0,500.0,4.2862637970157365e-14,110.0,80.00000000000001,-8.572527594031473e-14,-110.0,80.0
51,3.759997006929125,-1.8837155858794004,1705.0133293425722,-1.8837155858794004,200.0,1455.0133293425722,1.8837155858794004,-200.0,1455.0133293425722,12.558103905862556,280.0,1104.382946092336,-12.55810390586267,-280.0,1104.382946092336,-1.255810390586267,140.0,952.8181392139894,1.255810390586267,-140.0,954.7018547998688,-15.697629882328336,120.0,500.0,15.697629882328194,-120.0,507.53486234351755,-21.976681835259672,110.0,83.75999700692913,21.976681835259473,-110.0,90.03904895986037
52,7.460696614945646,-3.7599970069291286,1709.9475954865943,-3.7599970069291286,200.0,1459.9475954865943,3.7599970069291286,-200.0,1459.9475954865943,25.066646712860834,280.0,1108.6744973513137,-25.06664671286086,-280.0,1108.6744973513137,-2.5066646712860856,140.0,955.5806981114811,2.5066646712860856,-140.0,959.3406951184102,-31.33330839107607,120.0,500.0,31.333308391076045,-120.0,515.0399880277165,-43.8666317475065,110.0,87.46069661494565,43.86663174750646,-110.0,99.99401997137605
53,11.043736580540346,-5.621439437571743,1714.7249821073872,-5.621439437571743,200.0,1464.7249821073872,5.621439437571743,-200.0,1464.7249821073872,37.476262917145014,280.0,1112.784788196662,-37.47626291714495,-280.0,1112.784788196662,-3.7476262917144956,140.0,958.2330168617544,3.7476262917144956,-140.0,963.8544562993262,-46.84532864643119,120.0,500.0,46.84532864643127,-120.0,522.485757750287,-65.58346010500367,110.0,91.04373658054034,65.58346010500378,-110.0,109.78186803911287
54,14.452610223051469,-7.46069661494565,1719.2701469640685,-7.46069661494565,200.0,1469.2701469640685,7.46069661494565,-200.0,1469.2701469640685,49.73797743297098,280.0,1116.6269870901401,-49.737977432971,-280.0,1116.6269870901401,-4.973797743297101,140.0,960.7222619155787,4.973797743297101,-140.0,968.1829585305243,-62.17247179121375,120.0,500.0,62.17247179121372,-120.0,529.8427864597826,-87.04146050769926,110.0,94.45261022305147,87.04146050769921,-110.0,119.32159893953695
55,17.633557568774208,-9.270509831248432,1723.511410091699,-9.270509831248432,200.0,1473.511410091699,9.270509831248432,-200.0,1473.511410091699,61.80339887498943,280.0,1120.1187527833754,-61.80339887498955,-280.0,1120.1187527833754,-6.180339887498954,140.0,962.99830265315,6.180339887498954,-140.0,972.2688124843985,-77.25424859373693,120.0,500.0,77.25424859373679,-120.0,537.0820393249936,-108.1559480312317,110.0,97.63355756877421,108.15594803123152,-110.0,128.5352570062689
56,20.536413177860677,-11.04373658054035,1727.3818842371475,-11.04373658054035,200.0,1477.3818842371475,11.04373658054035,-200.0,1477.3818842371475,73.62491053693564,280.0,1123.1836187158942,-73.62491053693566,-280.0,1123.1836187158942,-7.362491053693566,140.0,965.0145448875905,7.362491053693566,-140.0,976.0582814681309,-92.03113817116957,120.0,500.0,92.03113817116954,-120.0,544.1749463221614,-128.8435934396374,110.0,100.53641317786068,128.84359343963737,-110.0,137.34886844632848
57,23.115397283273662,-12.773378746952169,1730.8205297110314,-12.773378746952169,200.0,1480.8205297110314,12.773378746952169,-200.0,1480.8205297110314,85.15585831301435,280.0,1125.7522833918372,-85.15585831301445,-280.0,1125.7522833918372,-8.515585831301445,140.0,966.7287079097975,8.515585831301445,-140.0,979.5020866567497,-106.44482289126807,120.0,500.0,106.44482289126795,-120.0,551.0935149878086,-149.0227520477753,110.0,103.11539728327367,149.02275204777513,-110.0,145.69332643978083
